COUNTRY,CITY,ZONE,NW_AGO,ORDERS
BR,Grande São Paulo,SP - SP - Santana/Tucuruvi,6,3343.0
PE,Lima,Campo Fe Norte,6,3432.0
AR,Buenos Aires,Avellaneda - Sarandi,6,3210.0
CL,Other,Other,6,3230.0
BR,Rio De Janeiro,Tijuca,6,3149.0
CO,Santa Marta,Rodadero,6,3219.0
PE,Arequipa,Bustamante y Rivero,6,3279.0
MX,Guadalajara,Las Pintas-Aeropuerto,6,3582.0
MX,Campeche,CAMP Centro,6,3438.0
MX,La Paz,LA PAZ,6,3488.0
MX,Valle De Chalco,Valle_de_Chalco,6,3725.0
MX,Ciudad Del Carmen,Cd del carmen,6,3361.0
PE,Cusco,Centro Cusco,6,3952.0
MX,Culiacan,Villa_Universidad,6,3484.0
MX,Playa Del Carmen,PDC_Centro,6,3356.0
AR,Buenos Aires,Monte Grande,6,2859.0
MX,Matamoros,Mat_zona_centro,6,3228.0
MX,Aguascalientes,AGS_Centro,6,3493.0
MX,Ciudad Juarez,JRZ_SanLorenzo,6,3133.0
MX,Reynosa,Rey_benito_juarez,6,2827.0
MX,Coatzacoalcos,Coatzacoalcos,6,3412.0
AR,Buenos Aires,Castelar - Ituzaingo,6,2932.0
AR,Cordoba,CORDOBA_COLON,6,3066.0
MX,Saltillo,Sal_Ramos Arizpe,6,3018.0
BR,Rio De Janeiro,Jardim Oceanico,6,3054.0
CL,Santiago De Chile,la_cisterna_san_miguel,6,3198.0
CO,Sincelejo,Sincelejo,6,3238.0
MX,Mazatlan,Maz_2,6,3222.0
PE,Lima,Pumacahua,6,3078.0
AR,Cordoba,General Paz,6,3180.0
MX,Cancun,Cun_Hacienda-Valle Verde,6,2837.0
MX,Culiacan,21_de_Marzo,6,2979.0
MX,Mexicali,MXL_Sur,6,2914.0
EC,Guayaquil,Urdesa,6,3472.0
PE,Lima,La Florida,6,2895.0
CO,Barranquilla,Barranquilla sur,6,2973.0
AR,Buenos Aires,San Fernando - Tigre,6,2801.0
MX,Cancun,Cun Alfredo bonfil,6,2976.0
MX,Chilpancingo De Los Bravo,Chilpancingo Norte,6,2974.0
CO,Valledupar,La elvira,6,3222.0
AR,Neuquen,Neuquen Centro,6,2675.0
MX,Toluca,Tol_Toltepec-lerma,6,2977.0
MX,Ciudad De Mexico,CDMX_Cuautitlán_Izcalli_Centro,6,3405.0
AR,Mar Del Plata,MAR_DEL_PLATA_SUR,6,2816.0
CO,Valledupar,El viajero,6,2805.0
MX,Merida,MID_CHOLUL,6,3151.0
BR,Belo Horizonte,MG - BH - Buritis e Belvedere,6,2920.0
MX,Acapulco,ACA la costera,6,2914.0
MX,Hermosillo,Hmo_Sur,6,2464.0
AR,Cordoba,Cordoba Zona Sur,6,2515.0
MX,Ciudad Obregon,COB_OBREGON,6,2713.0
AR,Buenos Aires,Boulogne,6,2363.0
BR,Recife,PE - OLD - Zona Oeste,6,2486.0
MX,Ciudad Juarez,JRZ_Centro,6,2657.0
MX,Veracruz,VER_Río Medio-Amapolas,6,2872.0
PE,Cusco,Magisterio,6,2567.0
EC,Quito,Cumbaya,6,3331.0
MX,Cordoba,Cordoba,6,2819.0
CO,Barranquilla,Soledad,6,2589.0
CO,Palmira,Palmira oriente,6,2755.0
MX,Puerto Vallarta,Pvr_NuevoVallarta,6,2499.0
PE,Arequipa,Arequipa Sur,6,2527.0
MX,Toluca,Tol_Metepec,6,2705.0
MX,Cd. Victoria,CdVictoria_centro_Aguayo_Santander,6,2581.0
BR,Rio De Janeiro,Flamengo,6,2569.0
MX,Acapulco,ACA las brisas,6,2421.0
MX,Irapuato,Irapuato,6,2358.0
BR,Porto Alegre,RS - POA - Moinhos de Vento,6,2516.0
AR,Parana,Parana,6,2000.0
BR,Rio De Janeiro,Reserva,6,2494.0
MX,Tijuana,TIJ_Santa_Fe,6,2557.0
AR,San Miguel De Tucuman,Tucuman,6,2134.0
AR,Cordoba,CORDOBA_CERRO_ROSAS,6,2144.0
CL,Viña Del Mar,Concón,6,2282.0
MX,Cancun,Cun_Pedregal,6,2395.0
MX,Tuxtla Gutierrez,TUX Albania,6,2569.0
MX,Nuevo Laredo,Nlar_aeropuerto,6,2269.0
CO,Valledupar,San Jorge,6,2609.0
CO,Pereira,SAMARIA_2_PEI,6,2559.0
MX,Xalapa,Xalapa Bugambilias,6,2683.0
PE,Piura,Miraflores Centro,6,2332.0
BR,Grande São Paulo,SP - SP - Campo Limpo/Capão,6,2100.0
PE,Punta Hermosa,Sur Chico Playas,6,2443.0
AR,Rosario,Rosario Sur,6,2082.0
CO,Cartagena,La siriaca,6,2087.0
CO,Palmira,Palmira occidente,6,2562.0
MX,Tampico,Tam_Altamira,6,2410.0
EC,Guayaquil,Sauces,6,2406.0
MX,Piedras Negras,PDN_Piedras_Negras,6,2190.0
MX,Celaya,Celaya,6,2391.0
AR,Buenos Aires,Quilmes,6,1966.0
MX,San Jose Del Cabo,San Jose del Cabo,6,2235.0
BR,Grande São Paulo,SP - SP - Limao/Casa Verde,6,2053.0
BR,Rio De Janeiro,Barra,6,2084.0
CO,Rionegro,Llano_grande,6,2111.0
BR,Campinas,SP - CPS - Cambuí/Centro,6,2283.0
CL,Santiago De Chile,Recoleta,6,2118.0
CO,Cartagena,Centro Historico,6,2170.0
MX,Mexicali,MXL_Universidad,6,2283.0
MX,Ciudad De Mexico,CDMX_Cuautitlan_Melchor_Ocampo,6,2803.0
PE,Lima,El Carmen,6,2058.0
MX,Aguascalientes,AGS_Industrial Sur,6,2235.0
BR,Rio De Janeiro,Gavea,6,2059.0
MX,Villahermosa,VSA_Centro,6,1973.0
MX,Pachuca,PCH Zona Plateada,6,2365.0
BR,Curitiba,PR - CWB - Cristo Rei/Juveve,6,2001.0
CL,Santiago De Chile,San Carlos de Apoquindo,6,2066.0
MX,San Juan Del Rio,SAN JUAN DEL RIO,6,1870.0
MX,Xalapa,Xalapa Revolucion,6,2201.0
BR,Rio De Janeiro,Praia da Macumba,6,1950.0
AR,Cordoba,Nueva Cordoba,6,1915.0
MX,Pachuca,PCH_Calera-Saucillo,6,2085.0
MX,Tijuana,TIJ_Hipodromo,6,2101.0
MX,Chilpancingo De Los Bravo,Chilpancingo Sur,6,1876.0
MX,Chetumal,Chetumal,6,1937.0
MX,San Luis Potosi,SLP_Morales_Saucito,6,1935.0
MX,San Luis Potosi,SLP_Soledad,6,1911.0
AR,Cordoba,Sabattini Altamira,6,1856.0
MX,Leon,LEO_Sur,6,1942.0
MX,Toluca,Tol_Zinacantepec_Centro,6,1987.0
PE,Arequipa,Misti Norte,6,1734.0
MX,Aguascalientes,AGS_Canteras,6,1742.0
CL,Santiago De Chile,Independencia,6,1805.0
CO,Tulua,Tulua,6,1890.0
BR,Curitiba,PR - CWB - Novo Mundo,6,1995.0
CL,Viña Del Mar,Valparaíso,6,1712.0
MX,Campeche,CAMP Fidel Velazquez,6,1815.0
UY,Montevideo,Pocitos,6,1519.0
PE,Lima,Ate Centro,6,1707.0
MX,Chihuahua,CH_Periferico,6,1751.0
CL,Santiago De Chile,puente_alto,6,1857.0
MX,Durango,Dgo_fidel_velazquez,6,1826.0
CO,Girardot,Girardot,6,1429.0
MX,Villahermosa,VSA_Florida,6,1714.0
MX,Durango,Dgo_el_refugio,6,1630.0
MX,Tuxtla Gutierrez,TUX Jardines,6,1780.0
AR,Cordoba,Villa Adela,6,1643.0
MX,Toluca,Tol_Teconlógico-Bicentenario,6,1920.0
AR,Buenos Aires,Hurlingham,6,1375.0
PE,Arequipa,PichuPichu Este,6,1645.0
MX,Ciudad Juarez,JRZ_Torres,6,1840.0
BR,Grande São Paulo,SP - SP - Raposo/Rio Pequeno,6,1596.0
MX,Chihuahua,CH_TECNOLOGICO,6,1790.0
BR,Grande São Paulo,SP - SP - Vila Formosa/Carrao,6,1679.0
CO,Yopal,Yopal,6,1763.0
MX,Poza Rica De Hidalgo,Poza Rica Hidalgo,6,1844.0
MX,Pachuca,PCH Sur,6,1786.0
CO,Popayan,Popayan Norte,6,1666.0
BR,Rio De Janeiro,Recreio,6,1494.0
BR,Belo Horizonte,MG - BHZ - Cachoeirinha,6,1644.0
MX,Guaymas,Guaymas,6,1571.0
BR,Recife,PE - REC - Centro,6,1530.0
MX,Tepic,TEP_CENTRO_MOLOLOA,6,1635.0
MX,Tulancingo,TGO Centro,6,1771.0
MX,Cuernavaca,CVA-Temixco,6,1712.0
CO,Mosquera/ Funza,Madrid,6,1482.0
CO,Zipaquira,Zipaquira,6,1611.0
MX,Durango,Dgo_los_viñedos,6,1513.0
PE,Lima,Huachipa,6,1622.0
CO,Cartagena,Horizonte Campanos,6,1642.0
MX,Tijuana,TIJ_Insurgentes,6,1607.0
CL,Viña Del Mar,Reñaca,6,1518.0
MX,Tijuana,TIJ_Casa_Blanca,6,1428.0
AR,Rosario,Belgrano,6,1603.0
AR,La Plata,Gonnet,6,1473.0
CO,Barrancabermeja,Barrancabermeja,6,1764.0
MX,San Cristobal De Las Casas,San Cristobal de las casas,6,1623.0
EC,Quito,Centro de Quito,6,1728.0
AR,Mar Del Plata,MAR_DEL_PLATA_NORTE,6,1321.0
EC,Quito,Sur de Quito,6,1740.0
EC,Quito,El Inca,6,1609.0
BR,Rio De Janeiro,Centro,6,1596.0
BR,Belo Horizonte,MG - BH - Caiçara/Padre Eustáquio/Gameleira,6,1426.0
MX,Acapulco,ACA Las Playas,6,1458.0
CO,Cali,Puerta del Sol 2,6,1385.0
BR,Grande São Paulo,SP - OSC - Osasco,6,1326.0
AR,Salta,Salta_Centro,6,1314.0
AR,Buenos Aires,Nordelta,6,1405.0
MX,Tepic,TEP_SUR_XALISCO,6,1415.0
PE,Lima,San Juan de Lurigancho Centro,6,1353.0
AR,Corrientes,Corrientes,6,1371.0
MX,Aguascalientes,AGS_Pocitos,6,1385.0
MX,Morelia,MOR_Itzicuaro,6,1437.0
CO,Medellin,Alto_de_las_palmas,6,1644.0
UY,Montevideo,Centro,6,1157.0
MX,Tuxtla Gutierrez,TUX_San Francisco Real,6,1462.0
MX,Guanajuato,GUA_NORTE,6,1380.0
CO,Cali,Puerta del Sol,6,1396.0
AR,Buenos Aires,BERAZATEGUI,6,1093.0
CO,Ibague,Mirolindo,6,1426.0
MX,Tijuana,TIJ_El_Refugio,6,1209.0
PE,Lima,Lucyana,6,1293.0
BR,Belo Horizonte,Ouro_preto/Dona_clara,6,1299.0
MX,Los Cabos,LCS_Los_cabos,6,1482.0
BR,Fortaleza,ce_for_centro/fatima/parquelandia,6,1155.0
AR,Mendoza,GRAN_MENDOZA_NORTE,6,925.0
MX,Tampico,Tam_Madero,6,1243.0
MX,Matamoros,MAT Victoria,6,1254.0
AR,Bahia Blanca,BAHIA_BLANCA_SUR,6,1065.0
MX,San Miguel De Allende,SMA Centro,6,1205.0
MX,Tijuana,TIJ_Otay_Industrial,6,1357.0
CO,Bucaramanga,Piedecuesta,6,1171.0
MX,San Luis Potosi,SLP_penasco,6,1245.0
AR,Bahia Blanca,BAHIA_BLANCA_NORTE,6,1284.0
EC,Quito,Carcelen Industrial,6,1381.0
AR,Santafe,Santa Fe,6,929.0
MX,Cuautla,Cuautla,6,1229.0
AR,Buenos Aires,Merlo Moreno,6,977.0
PE,Lima,Centro Lima Red,6,1200.0
MX,Atlacomulco,ATL Atlacomulco,6,1173.0
MX,Pachuca,PCH Bosques-Universidad,6,1108.0
AR,Cordoba,Racing Club,6,1044.0
MX,Tampico,Tam_Centro,6,1022.0
BR,Porto Alegre,RS - POA - Partenon,6,1243.0
CO,Ibague,Jardin,6,1294.0
EC,Guayaquil,Naval Sur,6,1249.0
MX,Mexicali,MXL_NuevoMexicali,6,1071.0
MX,Rosarito,Rosarito,6,1032.0
AR,Cordoba,Cordoba Zona Norte,6,1278.0
PE,Lima,Zona La Victoria Red,6,1082.0
MX,Tapachula,Tapachula,6,1146.0
MX,Chihuahua,CH_Centro,6,1091.0
CL,Santiago De Chile,la_pintana_el_bosque,6,1111.0
BR,Rio De Janeiro,Sao Conrado,6,1008.0
MX,Minatitlan,Minatitlán,6,996.0
MX,Veracruz,VER_Boca,6,1144.0
MX,Mexicali,MXL_Los Portales,6,1036.0
MX,Tulum,TUL_Tulum,6,1012.0
CO,Barranquilla,Parque Alegra,6,987.0
EC,Quito,Antiguo Aeropuerto,6,1283.0
PE,Cusco,Larapa,6,1021.0
BR,Grande São Paulo,SP - SP - Vila Matilde/Penha,6,977.0
MX,Matamoros,MAT Treviño,6,1006.0
AR,Buenos Aires,San Miguel,6,775.0
MX,Manzanillo,MNZ Santiago Centro,6,1002.0
MX,Monterrey,Independencia,6,910.0
EC,Quito,Condado,6,1218.0
AR,Buenos Aires,EZEIZA,6,872.0
MX,Piedras Negras,PDN Seccion 1,6,938.0
CL,Viña Del Mar,Interior V región,6,970.0
CO,Fusagasuga,Fusagasuga,6,911.0
MX,Texcoco,Texcoco,6,1008.0
CO,Riohacha,Riohacha,6,1074.0
AR,San Luis,SAN_LUIS,6,857.0
BR,Brasilia,DF - BSB - Asa Sul/Asa Norte,6,939.0
MX,Leon,LEO_Libramiento,6,977.0
EC,Quito,Vicentina- Floresta,6,964.0
CL,Santiago De Chile,Pudahuel,6,887.0
MX,Tuxtla Gutierrez,TUX Teran,6,998.0
EC,Quito,La Morita II,6,1047.0
EC,Guayaquil,Ceibos,6,1057.0
BR,Fortaleza,ce_for_e_queiroz/cambeba/cid_dos_fun,6,937.0
CO,Cali,Cali sur,6,877.0
CO,Chia,Cota,6,843.0
BR,Natal,RN - NAT - Zona Sul,6,827.0
MX,Leon,LEO_Las Joyas-Plan,6,999.0
MX,Tehuacan,Tehuacán,6,793.0
CL,Santiago De Chile,Cerrillos,6,882.0
MX,Zamora,ZMA Jacona,6,827.0
MX,Cozumel,CZM Cozumel,6,876.0
MX,Morelia,MOR_Puerto_Buenavista_Aldea,6,911.0
AR,Buenos Aires,PACHECO,6,776.0
MX,Ensenada,ENS_Ensenada_1,6,838.0
BR,Santos,SP - SSZ - Santos / São Vicente,6,810.0
CL,Antofagasta,Antofagasta Centro,6,899.0
CL,Concepcion,Conce Centro,6,1071.0
MX,Villahermosa,VSA_Sendero,6,807.0
BR,Natal,RN - NAT - Zona Leste/Zona Oeste,6,718.0
CO,Cartago,Cartago,6,849.0
BR,Grande São Paulo,SP - SP - Mandaqui,6,765.0
PE,Lima,Rosa Luz,6,828.0
EC,Quito,Monteserrin,6,883.0
BR,Curitiba,PR - CWB - Centro Civico/Merces,6,808.0
CO,Bucaramanga,Giron,6,979.0
BR,Grande São Paulo,SP - SP - Jaguará/Pirituba,6,735.0
PE,Arequipa,Cerro Verde Suroeste,6,761.0
CO,Bogota,Arrayanes,6,825.0
PE,Ica,Puente_Blanco,6,873.0
PE,Trujillo,La Esperanza,6,737.0
BR,Rio De Janeiro,Maracana,6,728.0
CL,La Serena,La_Serena,6,939.0
PE,Huancayo,Lamblaspata,6,716.0
UY,Montevideo,Nuevocentro,6,618.0
PE,Lima,La Taboada,6,680.0
BR,Grande São Paulo,SP - SP - Jardim Sao Luis,6,742.0
PE,Ica,Centro Ica,6,923.0
MX,Manzanillo,MAN_Playa_Azul,6,751.0
CO,Cucuta,Villa del Rosario,6,815.0
AR,Mendoza,GRAN_MENDOZA_GODOY,6,491.0
EC,Quito,Iñaquito Alto,6,782.0
EC,Quito,Valle,6,905.0
MX,Tijuana,TIJ_Buenos_Aires,6,767.0
BR,Curitiba,PR - CWB - Bigorrilho,6,718.0
MX,San Luis Potosi,SLP_Pozos,6,645.0
BR,Curitiba,PR - CWB - Bacacheri/Santa Candida,6,650.0
CL,Santiago De Chile,Maipú,6,600.0
CL,Antofagasta,Antofagasta Sur,6,767.0
MX,Tijuana,TIJ_Florido_Mariano,6,729.0
MX,Leon,LEO_Campestre,6,627.0
CO,Duitama,Duitama,6,669.0
MX,Morelia,MOR_Villa_Tzipekua,6,641.0
MX,Salamanca,Salamanca,6,674.0
AR,Posadas,Posadas,6,631.0
BR,Campinas,SP - CPS - Taquaral,6,652.0
CO,Barranquilla,Concepción,6,577.0
PE,Lima,San Gabriel Alto,6,645.0
AR,San Juan,SAN_JUAN_NORTE,6,465.0
AR,Buenos Aires,Claypole,6,501.0
BR,Rio De Janeiro,Cidade Nova,6,585.0
MX,Garcia,GAR Los nogales,6,578.0
AR,Rio Cuarto,RIO_CUARTO,6,482.0
EC,Guayaquil,Los Almendros,6,685.0
MX,Campeche,CAMP Aeropuerto,6,595.0
CO,Bogota,Usme,6,567.0
BR,Campinas,SP - CPS - Jardim Trevo,6,647.0
EC,Guayaquil,Atarazana,6,676.0
MX,Guasave,GSV Guasave,6,582.0
BR,Grande São Paulo,SP - SP - Itaquera,6,556.0
EC,Quito,Valle de los Chillos,6,780.0
AR,Rosario,Rosario Norte,6,501.0
BR,Belo Horizonte,MG - BHZ - Extremo Leste,6,570.0
BR,Campinas,SP - CPS - Mansões,6,602.0
MX,Atlixco,ATL Centro,6,669.0
AR,San Juan,SAN_JUAN_OESTE,6,482.0
AR,Santiago Del Estero,SANTIAGO_DEL_ESTERO,6,418.0
PE,Huancayo,Huancayo centro,6,517.0
MX,Oaxaca,OAX Morelos,6,537.0
CO,Sogamoso,Sogamoso Sur,6,512.0
BR,Recife,PE - JdG - Piedade/Candeias,6,501.0
BR,Grande São Paulo,SP - GRU - Centro,6,488.0
EC,Quito,Calderon,6,553.0
MX,Orizaba,OZA Jalapilla,6,549.0
MX,Dolores Hidalgo,DLH Dolores Hidalgo,6,530.0
PE,Huancayo,Acocancha,6,553.0
BR,Grande São Paulo,SP - SP - Vila Medeiros/Vila Maria,6,434.0
AR,Bariloche,BARILOCHE_CENTRO,6,495.0
CO,Ibague,El Salado,6,498.0
PE,Cajamarca,San Jose,6,484.0
PE,Ica,La Angostura,6,453.0
BR,Rio De Janeiro,Jacarepagua,6,513.0
AR,Cordoba,Valle Escondido,6,455.0
AR,Salta,Salta_Tres_Cerritos,6,454.0
EC,Cuenca,Centro de cuenca,6,546.0
CL,Santiago De Chile,Quilicura,6,419.0
MX,Zacatecas,ZAC Tres Cruces,6,476.0
AR,Resistencia,RESISTENCIA,6,438.0
BR,Niteroi,Centro / Icaraí,6,434.0
AR,Buenos Aires,Bs As Sur Barrio San Jose,6,446.0
MX,Zacatecas,ZAC Telefe,6,485.0
MX,Silao,SIL Centro,6,424.0
CO,Santa Marta,Oriente,6,328.0
PE,Piura,Villa California,6,354.0
BR,João Pessoa,PB - JPA - João Pessoa,6,378.0
CO,Buga,Buga,6,458.0
MX,Valle De Bravo,VDB_Valle_De_Bravo,6,449.0
MX,Atlixco,ATL Valle Sur,6,433.0
MX,Orizaba,OZA Mirador,6,505.0
BR,Grande São Paulo,SP - SP - Socorro/Cidade Dutra,6,345.0
BR,Porto Alegre,RS - POA - Passo da Areia,6,488.0
CO,Cali,Yumbo,6,485.0
MX,Iguala De La Independencia,IgualaOps1,6,453.0
MX,Pachuca,PCH Tlapacoya -Banus,6,451.0
MX,Tlaxcala,TXL Apizaco,6,395.0
MX,Navojoa,Navojoa,6,376.0
MX,Aguascalientes,AGS_Jesus Maria,6,331.0
MX,Tulancingo,TGO Jaltepec,6,408.0
MX,Fresnillo,FRS Centro,6,416.0
MX,Guanajuato,GUA_SUR,6,401.0
AR,Mendoza,GRAN_MENDOZA_SUR,6,238.0
CL,Concepcion,Trebol Marina,6,423.0
CL,Santiago De Chile,Renca,6,347.0
EC,Guayaquil,Portete,6,478.0
EC,Guayaquil,Villa Club,6,470.0
MX,Lazaro Cardenas,LCS Centro,6,452.0
MX,Delicias,Delicias,6,331.0
EC,Quito,Llano Grande,6,444.0
PE,Ica,Parcona,6,345.0
AR,Tandil,TANDIL,6,426.0
BR,Belo Horizonte,Gloria/Chacaras_Pampulha,6,400.0
UY,Montevideo,Malvin,6,335.0
BR,Curitiba,PR - CWB - Boqueirão/Cajuru,6,338.0
PE,Cajamarca,Cesar Tello,6,352.0
BR,Recife,PE - OLD - Olinda,6,287.0
CL,Rancagua,Rancagua Centro,6,390.0
CO,Florencia,Florencia,6,352.0
BR,Goiânia,GO - GYN - Centro,6,315.0
EC,Guayaquil,El Dorado,6,384.0
AR,La Rioja,LA_RIOJA,6,298.0
EC,Guayaquil,Via la Costa Oeste,6,398.0
MX,Ensenada,ENS_Ensenada_2,6,324.0
BR,Rio De Janeiro,Vargem Pequena,6,283.0
EC,Guayaquil,Orquideas,6,315.0
BR,Recife,PE - REC - Afogados,6,333.0
PE,Ica,Santo_Domingo,6,293.0
EC,Quito,Nayon,6,351.0
BR,Rio De Janeiro,Meier,6,244.0
BR,Fortaleza,ce_for_montese/aero/castelao,6,245.0
EC,Guayaquil,Casa Laguna,6,333.0
CL,Iquique,Iquique,6,325.0
MX,Tulancingo,TGO La Rayuela,6,263.0
CR,San Jose,San_Jose_Centro,6,258.0
AR,San Juan,SAN_JUAN_SUR,6,231.0
PE,Huancayo,Chilca,6,220.0
MX,Tuxpam,TUX_Centro,6,328.0
BR,Grande São Paulo,SP - CPB - Carapicuíba,6,250.0
MX,Leon,LEO_Industrial,6,303.0
AR,Buenos Aires,PILAR,6,159.0
EC,Quito,Sur - este,6,318.0
MX,Atlacomulco,ATL San Lorenzo,6,271.0
BR,Recife,PE - REC - Areia/Ibura/Jordão,6,236.0
MX,Cadereyta De Jimenez,CENTRO CAD,6,271.0
BR,São Jose Dos Campos,SP - SJC - São José dos Campos,6,257.0
BR,Niteroi,Santa_Rosa,6,201.0
AR,Villa Carlos Paz,Carlos Paz,6,172.0
CL,Puerto Montt,Puerto Montt,6,229.0
EC,Guayaquil,Ciudad Celeste,6,237.0
CL,Antofagasta,Antofagasta Norte,6,207.0
BR,Fortaleza,ce_for_dunas/mdb/p_do_futuro/porto,6,221.0
EC,Quito,Carcelen,6,290.0
MX,Tlaxcala,TLX Tlaxcala Centro,6,235.0
CL,La Serena,Coquimbo,6,265.0
AR,Mendoza,GRAN_MENDOZA_MAIPU,6,155.0
MX,Zacatecas,ZAC Mecanicos,6,198.0
PE,Lima,San Luis Red,6,157.0
BR,Campinas,SP - VCP - Barão Geraldo/Alphaville,6,195.0
PE,Lima,Huaycan,6,208.0
PE,Piura,Enace,6,210.0
BR,Rio De Janeiro,Taquara,6,169.0
CL,Concepcion,San Pedro,6,191.0
BR,Ribeirão Preto,SP - RAO - Norte,6,200.0
BR,Salvador,BA - SSA - Barra / Ondina,6,108.0
MX,Lazaro Cardenas,LCS La Orilla,6,192.0
BR,Campinas,SP - CPS - Gramado,6,196.0
BR,Rio De Janeiro,Sao Cristovao,6,165.0
BR,Ribeirão Preto,SP - RAO - Sul,6,190.0
CL,Santiago De Chile,chicureo,6,171.0
BR,Other,ce_for_dunas/mdb/p_do_futuro/porto,6,181.0
MX,Tula De Allende,TDA Centro,6,154.0
CR,San Jose,Guadalupe_Sabanilla,6,188.0
BR,Grande São Paulo,SP - SP - Tremembe,6,181.0
CL,Santiago De Chile,San Bernardo,6,220.0
BR,Niteroi,Sao_Francisco,6,183.0
AR,Buenos Aires,DEL_VISO,6,140.0
CR,San Jose,San_Pedro_Curri_3R,6,169.0
BR,Rio De Janeiro,Fregesia,6,171.0
BR,Curitiba,PR - CWB - Santa Felicidade,6,194.0
CL,Viña Del Mar,Curauma,6,216.0
EC,Santa Elena / Salinas / Libertad,Salinas,6,110.0
BR,Grande São Paulo,SP - SP - Granja Viana,6,161.0
MX,Tlaxcala,TLX San Gabriel Cuauhtla,6,161.0
BR,Fortaleza,ce_for_pici/joquei_c/parangaba,6,169.0
MX,Tlaxcala,TLX CHIAUTEMPAN,6,183.0
PE,Trujillo,Huanchaco,6,164.0
MX,Zacatecas,ZAC Centro,6,168.0
CL,Calama,Calama,6,191.0
EC,Guayaquil,Via la costa Este,6,196.0
BR,Brasilia,DF - BSB - Águas Claras,6,198.0
CL,Temuco,Temuco_Centro,6,173.0
CL,Rancagua,Manzanal,6,188.0
MX,Fresnillo,FRS Colosio,6,178.0
EC,Portoviejo,Portoviejo,6,120.0
AR,San Salvador De Jujuy,JUJUY,6,113.0
PE,Lima,Alameda Norte,6,161.0
CL,Talca,Talca,6,185.0
BR,Rio De Janeiro,Cachambi,6,164.0
PE,Ica,San_Joaquin,6,206.0
UY,Montevideo,Prado,6,165.0
BR,Grande São Paulo,SP - GRU - Jardim Matarazzo,6,130.0
AR,San Miguel De Tucuman,Yerba Buena,6,130.0
EC,Cuenca,Batan,6,180.0
CO,Bogota,Siberia,6,142.0
EC,Manta,Manta Beach,6,81.0
BR,Natal,RN - NAT - Parnamirim/Centro,6,122.0
BR,Curitiba,PR - CWB - CIC,6,141.0
AR,Cordoba,VILLA_ALLENDE,6,108.0
PE,Trujillo,El Porvenir,6,145.0
MX,Tecate,TCE Tecate,6,112.0
BR,Belo Horizonte,Santa_amalia/Venda_Nova,6,146.0
EC,Guayaquil,Prosperina,6,137.0
CL,Santiago De Chile,Colina,6,133.0
EC,Guayaquil,Matices,6,145.0
BR,Grande São Paulo,SP - OSC - Baronesa/Jardim Elvira,6,122.0
CL,Santiago De Chile,Población San Joaquin,6,166.0
BR,Fortaleza,ce_for_p_kennedy/a_bezerra/v_velha,6,130.0
MX,Cadereyta De Jimenez,Refineria_Cad,6,154.0
BR,Rio De Janeiro,Piedade,6,134.0
BR,Juiz De Fora,MG - JDF - Juiz de Fora,6,105.0
BR,Rio De Janeiro,Ilha do Governador,6,106.0
BR,Aracaju,SE - AJU - Aracaju,6,114.0
AR,La Plata,City Bell,6,110.0
EC,Quito,Eden del Valle,6,126.0
MX,Tula De Allende,TDA El Llano,6,85.0
MX,Orizaba,OZA El Bejucal,6,116.0
BR,Goiânia,GO - GYN - Jd. Novo Mundo,6,103.0
BR,Maceio,AL - MCZ - Maceió,6,97.0
MX,Los Cabos,LCS_El_Tezal,6,140.0
PE,Other,Other,6,109.0
EC,Guayaquil,Metropolis,6,151.0
EC,Guayaquil,Via a Daule,6,133.0
BR,Other,Other,6,13.0
MX,Tula De Allende,TDA San Marcos,6,92.0
BR,Belem,PA - BEL - Belém,6,95.0
CL,Los Angeles,Los Ángeles,6,84.0
MX,Ciudad Valles,VALL Centro,6,59.0
BR,Campinas,SP - CPS - JD Novo Campos Eliseos/Pauliceia,6,113.0
EC,Guayaquil,Villa del Rey,6,121.0
BR,Rio De Janeiro,Méier Norte,6,84.0
CL,La Serena,Las_Compañias,6,140.0
PE,Lima,Ventanilla Alta,6,52.0
MX,Tlaxcala,TLX San Esteban,6,96.0
EC,Guayaquil,Mapasingue,6,149.0
CL,Copiapo,Copiapó,6,106.0
MX,Zacatecas,ZAC Progresista,6,73.0
AR,Salta,ALVARADO_PULLAY,6,86.0
CR,San Jose,Heredia,6,64.0
BR,Curitiba,PR - CWB - Pinheirinho/Sítio Cercado,6,99.0
BR,Belo Horizonte,MG - BHZ - Barreiro,6,101.0
CL,Chillan,Chillán,6,78.0
EC,Quito,Pifo,6,81.0
BR,Sorocaba,SP - SOR - Sorocaba,6,101.0
MX,Tuxpam,TUX_Tampamacchoco,6,97.0
MX,Zacatecas,ZAC Campesina,6,58.0
MX,Moroleon,URO_Moroleón Centro,6,72.0
BR,Belo Horizonte,MG - CON - Industrial,6,60.0
BR,Brasilia,DF - BSB - Guará,6,57.0
BR,Recife,PE - JbG - Guararapes,6,76.0
PE,Chiclayo,Obrero Municipal,6,82.0
PE,Chimbote,Nuevo Chimbote,6,78.0
PE,Piura,La Molina,6,69.0
CL,Quillota,Quillota,6,68.0
EC,Cuenca,Monay,6,88.0
MX,Orizaba,OZA Ciudad Mendoza,6,64.0
BR,Campinas,SP - CPS - Extremo Sul Divisa,6,69.0
BR,Recife,PE - REC - Estância/Jiquiá,6,91.0
EC,Cuenca,El Vecino,6,75.0
BR,Niteroi,Barreto,6,101.0
